hour,p_import_mw,p_export_mw,p_ely_mw,p_fc_mw,p_dg_mw,p_curt_mw,soc_mwh,objective_eur
172,5.6581687401528775,0.0,9.3571191102017e-10,1.6975672641564076e-10,0.0,0.0,9.919093125110887e-10,118245.78689715578
173,7.982956194229068,0.0,9.107803324167628e-10,6.518522497333968e-11,0.0,0.0,7.798492760454994e-10,117117.17566995494
174,7.884598550403151,0.0,4.379017489722099e-09,1.8923929027467845e-11,0.0,0.0,3.232978921397379e-09,115362.24853335247
175,8.934930168112121,0.0,2.0712261440657512e-10,2.2590864978916405e-10,0.0,0.0,5.915825131755662e-10,113192.27150292796
176,9.715355645325127,0.0,4.2030726248940974e-10,2.4270178354970685e-11,0.0,0.0,4.051018515688721e-10,110875.93591335072
177,14.448954465939838,0.0,4.5518759330950235e-10,2.8322828205127654e-12,0.0,0.0,4.180606532586006e-10,108653.85338656115
178,10.952053420346386,0.0,5.28048907634198e-10,5.64795395210578e-12,6.957580120655787e-12,0.0,4.67545190894467e-10,105501.8008562714
179,11.117962299332376,0.0,3.026791459034942e-10,1.7248739777232427e-11,3.754000455323453e-12,0.0,3.027237748935311e-10,101576.88440027958
180,11.080248655911479,0.0,4.85416774811208e-10,0.0,4.9707561464648485e-12,0.0,4.257513595749556e-10,101117.53933947391
181,14.660749709827943,0.0,4.61030150517053e-10,3.894286963494287e-13,0.0,0.0,4.3167761829784097e-10,100247.85210473786
182,13.603367667196226,0.0,3.381115048385936e-10,1.0940730895037238e-11,0.0,0.0,3.2931381798479166e-10,95915.0143899213
183,13.047690081615537,0.0,3.297288182457141e-10,5.620267171397946e-12,0.0,0.0,3.0624254147977107e-10,92150.3262634547
184,10.149980783637094,0.0,3.567013569734775e-10,5.642558701608879e-12,0.0,0.0,3.192599197558961e-10,90204.46212876138
185,14.829509676956265,0.0,3.2484173212200597e-10,2.1725586775737893e-12,0.0,0.0,3.061437676308321e-10,88186.47169368796
186,10.424425380283502,0.0,3.1418951924411017e-10,1.2235765986338606e-11,0.0,0.0,2.784146926119502e-10,84274.1115431595
